"","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f___g__7","lean",2.05269575558914,0.249976670632076,0.160219652192023,1.56021229113942,0.118709722002538,0.302338823225213
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f___g__7","lean",2.1007726989889,-0.0687367861649213,0.172911123702949,-0.397526687080047,0.690979110934159,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Bradyrhizobiaceae_g__7","lean",3.06334850187552,0.00306238869801781,0.140363468004522,0.0218175622300751,0.982593484887556,0.999909541433882
"g__Ochrobactrum6","lean",2.02139571881897,-0.00757347801882003,0.173056611424211,-0.0437630088587328,0.965093313472653,0.999909541433882
"g__Devosia6","lean",2.02380120660206,-0.00946552357960711,0.173065999480072,-0.0546931437026546,0.956382931721109,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Methylobacteriaceae_g__7","lean",3.07057179736225,0.0126361181744141,0.139915235468451,0.0903126677527798,0.928038753878474,0.999909541433882
"g__Agrobacterium7","lean",2.05267333061534,0.00827574883841827,0.171337300458421,0.0483009176418452,0.961476423236691,0.999909541433882
"g__Acetobacter5","lean",1.05880476530117,-0.0813838862248607,0.244965216082479,-0.332226295334351,0.739718389523464,0.999909541433882
"g__Sarcandra5","lean",1.19590855468979,0.920091523477712,0.181635967698777,5.06557999021198,4.07158759113785e-07,3.90393398444394e-06
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f___g__7","lean",2.03102043080047,-0.015126858563809,0.173015414650361,-0.0874306985558376,0.930329168882057,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__Sphingomonadaceae_g__8","lean",5.27860312300542,-0.377667932602823,0.164312708676861,-2.29847061523128,0.0215350184605785,0.0746852767888147
"g__Novosphingobium7","lean",3.21468283152942,-0.100438504254955,0.143170451813774,-0.701530958256654,0.482971721471244,0.926169301174268
"g__Sphingobium8","lean",12.581289212639,-0.348686248934437,0.192017211436136,-1.81591142963978,0.0693839597404691,0.191687888774516
"g__Sphingomonas7","lean",5.09435924671638,-0.0203905290982105,0.10966478960342,-0.185935058754488,0.852495688654343,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f___g__6","lean",2.02859133826382,-0.0132418918533129,0.173036914602884,-0.0765263983335737,0.939000312717603,0.999909541433882
"g__Achromobacter7","lean",3.94158322123095,-0.0617251411219245,0.151457602783568,-0.407540724186223,0.683610890080091,0.999909541433882
"g__Sutterella8","lean",177.725139678888,0.988424809428579,0.367593153632528,2.68890973529034,0.00716858003578631,0.0271739196705388
"g__Burkholderia7","lean",3.09223942003729,-0.038788169673884,0.141462159050921,-0.274194667564219,0.783935025814808,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae_g__8","lean",15.5240318908778,-0.0893897062679198,0.120563022509451,-0.741435511546775,0.458429419467023,0.911268236257619
"g__Acidovorax5","lean",1.20296156084259,-0.282516582637335,0.251494736863784,-1.12334988063926,0.261288926900549,0.591529098399853
"g__Comamonas6","lean",2.018990578918,-0.00567895215586461,0.173061352060071,-0.0328146757682409,0.973822374945021,0.999909541433882
"g__Delftia7","lean",2.05268524775757,-0.0319788848934027,0.173252905587714,-0.184579212596307,0.853559091715401,0.999909541433882
"g__Pelomonas5","lean",1.16938194147094,-0.159435417651905,0.239109908968712,-0.666787162186439,0.504908094079098,0.956976969010383
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_g__7","lean",3.02728936786789,-0.00504695146614443,0.141437411815183,-0.0356832849341115,0.971534898754328,0.999909541433882
"g__Oxalobacter7","lean",2.18501884439139,0.330059139043613,0.15261445316872,2.16269909035891,0.030564331117032,0.0976859994524749
"g__Ralstonia7","lean",3.12342230922714,-0.0547555606825401,0.141549581768808,-0.386829547627854,0.698882401023297,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Ellin6067_f___g__4","lean",1.04190122973716,-0.0559753437689918,0.24486528704338,-0.228596484397052,0.819182557269589,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Rhodocyclales_f__Rhodocyclaceae_g__7","lean",4.14135172995365,-0.0156236067022345,0.121525335849837,-0.128562547002873,0.897703803463671,0.999909541433882
"g__Dechloromonas7","lean",2.86080466760085,-0.102432334397127,0.194155533415118,-0.527578753978236,0.597791742418643,0.999909541433882
"g__Petrobacter4","lean",1.03950873508445,-0.0523096270097229,0.244751262046302,-0.213725668143141,0.830760993525293,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__8","lean",1853.45684185205,-3.38964138842167,0.428043425502282,-7.91891940506769,2.39583574272557e-15,5.57887465806097e-14
"g__Bilophila8","lean",444.428257045648,-3.9942834126554,0.399677711456953,-9.993760718092,1.62304617565415e-23,5.29113053263254e-22
"g__Desulfovibrio8","lean",366.313983564255,-1.83466588576223,0.280338990598741,-6.54445491811111,5.97127733718466e-11,1.08146467329011e-09
"k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__8","lean",550.594561821972,-3.91154065402946,0.450915136711886,-8.67467143053296,4.14746215354906e-18,1.12672721838083e-16
"g__Flexispira8","lean",56.4434200584981,-0.357009126663278,0.412808476402426,-0.864829932211101,0.387132139808549,0.798766313782195
"g__Helicobacter8","lean",834.610672584826,0.261587967272541,0.365905166615017,0.714906459759743,0.474666845160065,0.921079711441555
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__8","lean",360.371038576954,-2.21293105761525,0.345673325348549,-6.40179873695465,1.53557003074236e-10,2.50297915011005e-09
"g__Aquamonas7","lean",2.21569702952674,-1.21777503690364,0.338857956913573,-3.59376255465721,0.000325936888123096,0.00156257978717837
"g__Enterobacter8","lean",6.11381336707684,-0.291640783294901,0.160351390422169,-1.8187605516053,0.068947969212482,0.191687888774516
"g__Erwinia8","lean",13.4787631963867,-0.041825264816708,0.0682920666924002,-0.612446904046653,0.540242117185272,0.999909541433882
"g__Klebsiella8","lean",13.006177803071,-0.299767568581209,0.225859222268716,-1.32723191716547,0.184431977386753,0.435687134986098
"g__Morganella4","lean",1.03475158221869,0.354669107865646,0.219413840570725,1.61643908580746,0.105999413479789,0.278675877374285
"g__Pantoea7","lean",2.04549911339777,-0.0263838843550415,0.17297680202776,-0.152528454947429,0.87877014919579,0.999909541433882
"g__Plesiomonas7","lean",3.05377982206648,-0.0188890826894566,0.141389419394535,-0.133596154297432,0.893721925354383,0.999909541433882
"g__Proteus7","lean",3.99420189328159,0.469176938655064,0.15431982146638,3.04028953764231,0.00236350813764623,0.0101382059588509
"g__Raoultella7","lean",2.21330079432036,-1.17798188365275,0.34180281857763,-3.44637849551614,0.000568153993955889,0.00250294867607594
"g__Salmonella7","lean",3.66943685756144,-0.783650266736103,0.272599123810479,-2.87473509005453,0.00404366612246802,0.016076038486885
"g__Serratia8","lean",14.7925447772137,-0.185589795406005,0.0966579682448167,-1.92006720993701,0.0548494104583807,0.15685006850379
"g__Sodalis6","lean",2.02140942765644,-0.00757367001450677,0.173051021044329,-0.0437655320887514,0.965091302153452,0.999909541433882
"g__Trabulsiella7","lean",3.03694231041352,0.00344295043372723,0.140901931883105,0.0244350832363574,0.980505564297565,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Legionellales_f__Legionellaceae_g__4","lean",1.05164375212999,-0.0705525245023089,0.245571767635314,-0.2872990050187,0.773883384441101,0.999909541433882
"g__Legionella5","lean",2.0165899414927,-0.00378199806355282,0.173071744480808,-0.0218521982019555,0.982565855967341,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Oceanospirillales_f__Endozoicimonaceae_g__7","lean",3.03452575436926,-0.0088353890981152,0.141427230708,-0.0624730404030701,0.950186130633767,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__4","lean",1.04683360448352,-0.0231099743772718,0.241370114528903,-0.0957449700116227,0.923723124031783,0.999909541433882
"g__Aggregatibacter7","lean",3.18376574612539,-0.0849787690125519,0.141301944560468,-0.601398439893277,0.547574637537427,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Moraxellaceae_g__5","lean",2.01658467176104,-0.00378192423444057,0.17307173227215,-0.0218517731624342,0.982566195018853,0.999909541433882
"g__Acinetobacter8","lean",9.29102223005965,-0.0412555463515318,0.0821204307727365,-0.502378591579775,0.615401235331234,0.999909541433882
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Pseudomonadaceae_g__8","lean",8.46560303445863,-0.530051241659176,0.231914474905845,-2.28554617763455,0.0222808219832109,0.0756619579846535
"g__Pseudomonas8","lean",23.7489840112998,-0.121328389346219,0.083759907287889,-1.44852583144827,0.147470047055549,0.36420632833416
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Xanthomonadales_f__Xanthomonadaceae_g__7","lean",3.236580586344,0.00647168663686812,0.137783611301359,0.0469699304274533,0.962537193110185,0.999909541433882
"g__Ignatzschineria5","lean",1.06838533659356,-0.0957013298741946,0.245464561583885,-0.389878397340423,0.696626468799486,0.999909541433882
"g__Stenotrophomonas7","lean",4.41077893097503,-0.0762259137028376,0.122658643544049,-0.621447551516935,0.534305193318916,0.999909541433882
"g__Brachyspira7","lean",2.14887415672436,0.0505098929387726,0.165606627863078,0.304999223705791,0.760366743563113,0.999909541433882
"g__Anaeroplasma8","lean",18.1557648083658,1.76555273020215,0.346830886647516,5.09052912578826,3.57065718322291e-07,3.63760700540834e-06
"g__Mycoplasma7","lean",3.07815259135618,-0.624764626559859,0.261734461759668,-2.38701706439229,0.0169857028394558,0.060188468757202
"k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f___g__8","lean",59.260252473447,0.876346942401503,0.211151913658026,4.15031494254323,3.32018113519211e-05,0.000186617077598729
"k__Bacteria_p__TM7_c__TM7-3_o__CW040_f__F16_g__8","lean",6.56047760770537,-0.0278692656050619,0.180952550036483,-0.154014218641533,0.877598524495378,0.999909541433882
"g__Akkermansia8","lean",107.140677682601,-1.42442597530764,0.412664802939975,-3.4517748185925,0.000556912294122063,0.00250294867607594
"g__Methanobacterium2","no_IgM",1.01310338293845,-0.0110326695177775,0.72856061781591,-0.0151431044280865,0.987918012536666,0.999325265725269
"g__Deinococcus8","no_IgM",2.18970590094069,-0.124108980326939,0.519387117159361,-0.238952750706866,0.811142220943609,0.999325265725269
"g__Meiothermus6","no_IgM",1.21766448077505,-0.278673925860051,0.754799987151726,-0.369202345791817,0.711976907516696,0.999325265725269
"g__Thermus8","no_IgM",4.36887552712745,0.408529109497358,0.504920265941743,0.80909628124234,0.418459767148074,0.999325265725269
"k__Bacteria_p__Acidobacteria_c__DA052_o__Ellin6513_f___g__2","no_IgM",1.01309953144237,-0.0110326120036592,0.72856059624359,-0.0151430259343459,0.987918075158429,0.999325265725269
"g__Actinomyces7","no_IgM",2.02860440997508,-0.0127613885844672,0.516031079435876,-0.0247298837085896,0.980270418612931,0.999325265725269
"g__Brevibacterium8","no_IgM",2.09822032620335,-0.0620138143160703,0.517919850562789,-0.119736314892515,0.904692032167613,0.999325265725269
"g__Cellulomonas4","no_IgM",1.02992945954208,-0.0350492080606504,0.72908027242552,-0.0480731812205643,0.961657919771677,0.999325265725269
"g__Corynebacterium9","no_IgM",6.8767922092974,-0.45586820575263,0.570885644285826,-0.798528059543199,0.424564116607315,0.999325265725269
"g__Brachybacterium2","no_IgM",1.0131050286353,-0.0110326940745323,0.728560627027211,-0.0151431379424794,0.987917985799115,0.999325265725269
"g__Dietzia2","no_IgM",1.01069661113239,-0.00756881120963322,0.728543686862373,-0.0103889599843077,0.991710958332711,0.999325265725269
"g__Blastococcus2","no_IgM",1.00829226438877,-0.00409665209668384,0.72853891644168,-0.00562310674725882,0.995513433586332,0.999325265725269
"g__Glycomyces2","no_IgM",1.00829564943727,-0.00409670204312094,0.728538934886217,-0.00562317516188859,0.995513379000218,0.999325265725269
"k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Microbacteriaceae_g__5","no_IgM",1.03475341641203,-0.0418385478830544,0.729409838439572,-0.0573594509947381,0.954258863212183,0.999325265725269
"g__Leucobacter7","no_IgM",2.0261847627841,-0.0110324474791007,0.515990237924903,-0.0213811166728049,0.982941636835179,0.999325265725269
"k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Micrococcaceae_g__2","no_IgM",1.01309953144237,-0.0110326120036592,0.72856059624359,-0.0151430259343459,0.987918075158429,0.999325265725269
"g__Arthrobacter2","no_IgM",1.00588670511393,-0.000616098130591271,0.728546253181036,-0.000845654106244064,0.999325265725269,0.999325265725269
"g__Kocuria2","no_IgM",1.00829564943727,-0.00409670204312094,0.728538934886217,-0.00562317516188859,0.995513379000218,0.999325265725269
"g__Microbispora2","no_IgM",1.00829226438877,-0.00409665209668383,0.72853891644168,-0.00562310674725881,0.995513433586332,0.999325265725269
"g__Micrococcus8","no_IgM",2.03582294032015,-0.0179354176783485,0.516256159798958,-0.0347413146321255,0.972286016485181,0.999325265725269
"g__Rothia7","no_IgM",2.02621151773854,-0.0110327084403257,0.515984226095836,-0.0213818715424773,0.982941034673982,0.999325265725269
"g__Mycobacterium9","no_IgM",5.1279849024888,-0.028911223549674,0.327509268851031,-0.0882760468157143,0.929657276491514,0.999325265725269
"g__Rhodococcus6","no_IgM",2.01177341022785,-0.000616100072314572,0.515993208336111,-0.00119400810390755,0.999047319594784,0.999325265725269
"g__Propionibacterium2","no_IgM",1.00828932642042,-0.00409660863440764,0.728538900394888,-0.00562304721434527,0.995513481085973,0.999325265725269
"k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Sporichthyaceae_g__5","no_IgM",1.04912721185138,-0.0620146180263929,0.731424177193539,-0.0847861199561954,0.932431428473208,0.999325265725269
"k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__5","no_IgM",1.03476715575629,-0.0418387869158433,0.728495074419879,-0.0574318048054898,0.954201228234154,0.999325265725269
"g__Bifidobacterium9","no_IgM",74.8253091905176,1.7299782512814,0.835051663579496,2.0717020595657,0.0382932351599551,0.999325265725269
"k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Coriobacteriaceae_g__9","no_IgM",105.530559411514,2.89211084853914,0.985128846961704,2.93576912041392,0.00332721860964933,0.161702824428958
"g__Adlercreutzia9","no_IgM",24.4623672698713,0.753466975951838,0.348140199309604,2.16426306828696,0.0304441654149834,0.924741524480121
"k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f___g__9","no_IgM",296.152161975671,0.862133773127264,1.13616292377113,0.758811747056214,0.447965177549942,0.999325265725269
"k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__[Barnesiellaceae]_g__2","no_IgM",1.01070205212639,-0.00756889158158037,0.728531609158108,-0.0103892425344825,0.991710732902455,0.999325265725269
"g__Odoribacter9","no_IgM",177.460696631926,1.48653043977355,0.966040533871431,1.53878681861955,0.123856348886257,0.999325265725269
"g__Paraprevotella2","no_IgM",1.01068985225257,-0.00756871081092642,0.728543649575683,-0.0103888227086113,0.991711067856959,0.999325265725269
"g__Bacteroides9","no_IgM",2017.01231295768,-0.194781395797364,0.702813227256603,-0.277145318618552,0.781668524929511,0.999325265725269
"g__Parabacteroides9","no_IgM",751.06079581928,1.06991322793741,0.83643044044999,1.27914190612409,0.200847088874102,0.999325265725269
"g__Prevotella9","no_IgM",955.866545318245,-5.71660319449697,1.43065328404714,-3.99579916269118,6.44763782901527e-05,0.00522258664150237
"k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Rikenellaceae_g__9","no_IgM",709.738936039101,0.625058633115294,0.754289567469879,0.828671984967172,0.407290042441473,0.999325265725269
"g__AF129","no_IgM",161.281555144305,0.768812163151743,1.0406569421955,0.73877579822776,0.460043150106751,0.999325265725269
"g__Alistipes8","no_IgM",2.49521119935249,-0.314150580656811,0.520300084304797,-0.603787295319327,0.545985067180618,0.999325265725269
"k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__S24-7_g__9","no_IgM",5506.27072488117,-1.16025286796162,0.718180423545659,-1.61554510527235,0.106192700739904,0.999325265725269
"g__Hymenobacter2","no_IgM",1.01070249277158,-0.00756889835216865,0.728543719232839,-0.0103890791346589,0.991710863269616,0.999325265725269
"g__Chryseobacterium8","no_IgM",3.03448427317316,-0.00872424900998581,0.421731465816143,-0.0206867395893794,0.983495547032567,0.999325265725269
"g__Cloacibacterium4","no_IgM",1.02750086723783,-0.0316422494071642,0.728953177846688,-0.0434077940377936,0.965376464815298,0.999325265725269
"g__Wautersiella2","no_IgM",1.00829165812316,-0.00409664313658464,0.728538913133204,-0.00562309447407049,0.995513443378764,0.999325265725269
"k__Bacteria_p__Bacteroidetes_c__Flavobacteriia_o__Flavobacteriales_f__Flavobacteriaceae_g__6","no_IgM",2.01659597455277,-0.00409676192069617,0.515994385213666,-0.00793954747976522,0.993665224199796,0.999325265725269
"k__Bacteria_p__Bacteroidetes_c__Sphingobacteriia_o__Sphingobacteriales_f__Sphingobacteriaceae_g__4","no_IgM",1.02753673858751,-0.0316428478932352,0.728953435887683,-0.0434085996929312,0.965375822600841,0.999325265725269
"g__Mucilaginibacter2","no_IgM",1.00588670511393,-0.000616098130591271,0.728546253181036,-0.000845654106244064,0.999325265725269,0.999325265725269
"g__Sphingobacterium2","no_IgM",1.01551725531757,-0.0144883367249213,0.728553356233996,-0.0198864456541848,0.984133957809363,0.999325265725269
"g__Chlamydia3","no_IgM",1.02512399748503,-0.028228101026177,0.728560788179754,-0.038745018238907,0.969093680972196,0.999325265725269
"k__Bacteria_p__Chloroflexi_c__Anaerolineae_o__Caldilineales_f__Caldilineaceae_g__2","no_IgM",1.01310338293845,-0.0110326695177776,0.728560617815908,-0.0151431044280866,0.987918012536666,0.999325265725269
"k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__MLE1-12_f___g__3","no_IgM",1.02510767556588,-0.028227821129373,0.72884720086566,-0.0387294087098729,0.969106126233406,0.999325265725269
"k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f___g__9","no_IgM",24.1525046818306,-0.590910363573802,0.485958540853823,-1.21596867612529,0.22399685468328,0.999325265725269
"k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__CAB-I_f___g__6","no_IgM",2.01177341022785,-0.000616100072314572,0.515993208336111,-0.00119400810390755,0.999047319594784,0.999325265725269
"k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Stramenopiles_f___g__2","no_IgM",1.01069525599956,-0.0075687911022557,0.72854367939413,-0.0103889324913917,0.991710980267701,0.999325265725269
"k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Streptophyta_f___g__8","no_IgM",5.12323091504364,-0.027544143907192,0.327169604519487,-0.0841891897251458,0.932906013023973,0.999325265725269
"g__Prochlorococcus2","no_IgM",1.00829532005444,-0.00409669718915371,0.728538933093572,-0.00562316851311986,0.995513384305084,0.999325265725269
"g__Mucispirillum9","no_IgM",492.554967574306,0.266789192102207,1.08893336725312,0.245000474891492,0.806456063653421,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f___g__8","no_IgM",2.02861186186964,-0.012761462308144,0.516018588538954,-0.0247306251975856,0.980269827171195,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Bacillaceae_g__2","no_IgM",1.01069194772691,-0.00756874196749967,0.728543661145884,-0.0103888653091775,0.991711033868459,0.999325265725269
"g__Anoxybacillus8","no_IgM",2.06467546644351,-0.038447711464803,0.516596238944967,-0.0744250704250654,0.940672160804564,0.999325265725269
"g__Bacillus9","no_IgM",17.2563547797306,-0.0138787808885902,0.178152053135091,-0.0779041310181595,0.937904313323174,0.999325265725269
"g__Geobacillus9","no_IgM",9.35589184477575,0.515764165684003,0.469036311307075,1.09962523849531,0.271495440769055,0.999325265725269
"g__Oceanobacillus8","no_IgM",2.04298921077884,-0.0230904005442022,0.516325221410882,-0.044720651997411,0.964329972251349,0.999325265725269
"g__Aneurinibacillus2","no_IgM",1.01310156414162,-0.0110326423653034,0.728560607631406,-0.0151430673711157,0.987918042100461,0.999325265725269
"g__Brevibacillus5","no_IgM",1.04441895523272,-0.0553226414549506,0.730517357239411,-0.075730769305759,0.939633295911742,0.999325265725269
"g__Paenibacillus2","no_IgM",1.0179199142033,-0.0179355806172861,0.728533986117519,-0.0246187287882997,0.980359080413933,0.999325265725269
"g__Thermobacillus2","no_IgM",1.00829226438877,-0.00409665209668383,0.72853891644168,-0.00562310674725881,0.995513433586332,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Planococcaceae_g__9","no_IgM",7.40142922083093,-0.0734025562671687,0.292674124969036,-0.25079960954845,0.801969043465889,0.999325265725269
"g__Lysinibacillus3","no_IgM",1.02510290162121,-0.0282277770854165,0.728598694170923,-0.0387425578871467,0.969095642576063,0.999325265725269
"g__Paenisporosarcina2","no_IgM",1.00828827868325,-0.004096593109538,0.728538894663702,-0.00562302594898384,0.995513498053009,0.999325265725269
"g__Planomicrobium2","no_IgM",1.01069782366361,-0.00756882919166223,0.728543693541584,-0.0103889845712187,0.991710938716253,0.999325265725269
"g__Rummeliibacillus7","no_IgM",2.02378160643656,-0.00930159155300083,0.51599888489392,-0.0180263791750501,0.985617809289576,0.999325265725269
"g__Sporosarcina9","no_IgM",6.34766162540587,-0.074200549474388,0.308517468451811,-0.240506801273646,0.809937391325802,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Planococcaceae_g__Staphylococcus2","no_IgM",1.01069782366361,-0.00756882919166224,0.728543693541557,-0.0103889845712191,0.991710938716253,0.999325265725269
"g__Jeotgalicoccus6","no_IgM",1.12370272574408,-0.161994320119504,0.732496060688053,-0.221153844796569,0.824972645947354,0.999325265725269
"g__Macrococcus2","no_IgM",1.01550510120515,-0.0144881558870696,0.728553288252329,-0.0198861992948027,0.984134154336846,0.999325265725269
"g__Salinicoccus2","no_IgM",1.01069782366361,-0.00756882919166224,0.728543693541557,-0.0103889845712191,0.991710938716253,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Staphylococcaceae_g__Staphylococcus9","no_IgM",23.5090619625858,-0.227426624014937,0.224335021838466,-1.0137811838345,0.310687175666693,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Gemellales_f___g__2","no_IgM",1.00829459894275,-0.00409668655788133,0.72853892916729,-0.00562315395083113,0.995513395923926,0.999325265725269
"g__Gemella4","no_IgM",1.02752987585676,-0.0316427570750938,0.728517045399462,-0.0434344773055287,0.965355194708672,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f___g__8","no_IgM",4.1101789198968,-0.031642999142675,0.365521095513075,-0.0865695565347829,0.931013665391561,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Aerococcaceae_g__8","no_IgM",3.13551785865371,-0.0564390273263861,0.423847300123389,-0.133158869503134,0.894067738485339,0.999325265725269
"g__Aerococcus8","no_IgM",4.22880525164302,-0.491623087512834,0.64074865091164,-0.767263554614381,0.442924832680048,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Carnobacteriaceae_g__2","no_IgM",1.01310338293845,-0.011032669683068,0.728536373013504,-0.0151436085990226,0.987917610312582,0.999325265725269
"g__Granulicatella2","no_IgM",1.00828827868325,-0.004096593109538,0.728538894663702,-0.00562302594898383,0.995513498053009,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Enterococcaceae_g__2","no_IgM",1.00829226438877,-0.00409665209668383,0.72853891644168,-0.0056231067472588,0.995513433586332,0.999325265725269
"g__Enterococcus9","no_IgM",11.8879409781692,-0.243888771799382,0.361139031861433,-0.675332075135431,0.499464809844411,0.999325265725269
"g__Tetragenococcus8","no_IgM",2.94468441406036,-0.554881342926178,0.640234698592258,-0.866684270856056,0.386115025977673,0.999325265725269
"g__Lactobacillus9","no_IgM",1031.90787905577,-1.36965686514663,0.880404175457927,-1.55571373163266,0.119776179829046,0.999325265725269
"g__Pediococcus2","no_IgM",1.00829564943727,-0.00409670204312094,0.728538934886217,-0.00562317516188859,0.995513379000218,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Leuconostocaceae_g__8","no_IgM",2.70394318793019,-0.431008563526366,0.681795926489232,-0.63216652781391,0.527278066883824,0.999325265725269
"g__Leuconostoc8","no_IgM",2.42247525581042,-0.27129331845813,0.624125614297536,-0.434677430701951,0.663796582670143,0.999325265725269
"g__Weissella7","no_IgM",2.01899008805238,-0.00583378249711072,0.516004048966974,-0.0113056913192635,0.990979555611079,0.999325265725269
"g__Lactococcus9","no_IgM",6.65048419389226,-0.0826318405286947,0.373507817725405,-0.221231890223631,0.824911879574361,0.999325265725269
"g__Streptococcus9","no_IgM",16.9671398198203,0.616985445113238,0.202094280942528,3.05295846194033,0.00226597301920192,0.137657860916517
"g__Turicibacter9","no_IgM",16.0849121099495,-3.01192466040838,1.263388960443,-2.38400425736842,0.0171254042487281,0.594496176062988
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f___g__9","no_IgM",6068.95111483416,0.202581567536162,0.516394408210762,0.39230007977445,0.69483650470017,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__9","no_IgM",27.5918987456951,-0.321694648526177,0.386448694656463,-0.832438181249779,0.405161658157976,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__2","no_IgM",1.01549057834679,-0.0144879355774215,0.72858987632806,-0.0198848982783534,0.984135192192562,0.999325265725269
"g__Anaerococcus6","no_IgM",1.06831188112753,-0.0884807142208026,0.739388218462152,-0.119667465631023,0.904746573776417,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Christensenellaceae_g__9","no_IgM",10.31378192898,0.52999171877462,0.483916334516845,1.09521353376876,0.273423097878554,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__9","no_IgM",74.8267269645395,-0.528397348894525,0.67569325947271,-0.782007725379515,0.434210033465463,0.999325265725269
"g__02d068","no_IgM",2.08390988824451,-0.0519624040075142,0.51600196188788,-0.100701950468175,0.919787062997378,0.999325265725269
"g__Candidatus Arthromitus9","no_IgM",5.83992563219825,-2.54959251455974,1.25363293153195,-2.03376319369986,0.0419754771884903,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium9","no_IgM",11.709401603287,-0.0831097886787076,0.230909716797614,-0.359923306092619,0.7189044876864,0.999325265725269
