"","Variable","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"551","f__Moraxellaceae","mon_B_cells",13.3514099744952,-0.0302679103597166,0.145960738909801,-0.207370218771098,0.835720739052598,0.997547892625313
"552","f__Pseudomonadaceae","mon_B_cells",32.2712262623688,0.16475365061544,0.185781291670359,0.886815077740825,0.375178468567247,0.997547892625313
"553","f__Xanthomonadaceae","mon_B_cells",10.7512593123121,-0.0975539798048693,0.169237289657046,-0.576433125362381,0.564322459671531,0.997547892625313
"554","f__Brachyspiraceae","mon_B_cells",2.15168365097877,-0.0985453065246819,0.368320587563864,-0.267553076998703,0.789043353536997,0.997547892625313
"555","f__Anaeroplasmataceae","mon_B_cells",18.1746083359912,2.22129759082422,0.748588172215389,2.96731590648896,0.0030041212260124,0.0678931397078802
"556","f__Mycoplasmataceae","mon_B_cells",4.09746506631299,-0.447634651292797,0.467030302798069,-0.958470250454695,0.337825685868791,0.997547892625313
"557","k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f__","mon_B_cells",59.3228278487525,-0.733134970809074,0.460522977636065,-1.59196176176131,0.111393296651467,0.997547892625313
"558","f__F16","mon_B_cells",6.56739185005594,-0.42851227389517,0.398701784543282,-1.07476888869719,0.282478212617611,0.997547892625313
"559","f__Verrucomicrobiaceae","mon_B_cells",133.591372554316,-3.84997940133968,0.921106544981469,-4.17973297694582,2.91851585706799e-05,0.00329792291848682
"560","f__Methanobacteriaceae","no_B_cell",1.01445097405393,-0.0116264004842622,0.279591274424799,-0.0415835598166684,0.966830679270912,0.998450298762319
"561","f__Deinococcaceae","no_B_cell",2.19251864456246,0.160127496584351,0.183282120163194,0.873666762703173,0.382299756531467,0.998450298762319
"562","f__Thermaceae","no_B_cell",5.59293393541444,-0.365970430013008,0.191629342740727,-1.90978283794545,0.0561611798906108,0.373306666331707
"563","k__Bacteria_p__Acidobacteria_c__DA052_o__Ellin6513_f__","no_B_cell",1.01445097405393,0.141473381779837,0.267363907094716,0.529141660582176,0.596707183242714,0.998450298762319
"564","f__Actinomycetaceae","no_B_cell",2.03130565418962,-0.0134652479931826,0.198198340209843,-0.0679382480142175,0.94583479156232,0.998450298762319
"565","f__Brevibacteriaceae","no_B_cell",2.101005636894,-0.0657973255557918,0.198881656594662,-0.33083657227319,0.740767934296474,0.998450298762319
"566","f__Cellulomonadaceae","no_B_cell",1.03128271199234,-0.0371605853669053,0.279695386092536,-0.13286091660665,0.894303376840521,0.998450298762319
"567","f__Corynebacteriaceae","no_B_cell",6.88531899874705,-0.302202192683347,0.213916816746487,-1.41270890844214,0.157741331151222,0.797617808151615
"568","f__Dermabacteraceae","no_B_cell",1.01445797879732,-0.0116265510825537,0.279591293406395,-0.041584095630811,0.966830252122556,0.998450298762319
"569","f__Dietziaceae","no_B_cell",1.0120439223219,-0.00794141133665497,0.279603178902489,-0.0284024357942815,0.977341181503449,0.998450298762319
"570","f__Geodermatophilaceae","no_B_cell",1.00964144753247,-0.00424708208159401,0.279621007032826,-0.0151887089123294,0.987881629607152,0.998450298762319
"571","f__Glycomycetaceae","no_B_cell",1.00964521660467,-0.00424716214403349,0.279621016970977,-0.0151889946973275,0.987881401610015,0.998450298762319
"572","f__Microbacteriaceae","no_B_cell",3.06499451547541,-0.0226247331173577,0.162155632174056,-0.139524805978201,0.889035455314318,0.998450298762319
"573","f__Micrococcaceae","no_B_cell",8.10843523627873,0.0162586365331702,0.0989350500886116,0.164336466384847,0.869466275891158,0.998450298762319
"574","f__Mycobacteriaceae","no_B_cell",5.13477016092322,-0.0306369159198318,0.125968788732865,-0.24321037161675,0.807842432663729,0.998450298762319
"575","f__Nocardiaceae","no_B_cell",2.01446636380009,-0.00054316538151457,0.198229649037686,-0.00274008143661348,0.997813734062148,0.998450298762319
"576","f__Propionibacteriaceae","no_B_cell",1.00963813490928,-0.00424701151140473,0.279620998276159,-0.0151884570099785,0.987881830572966,0.998450298762319
"577","f__Sporichthyaceae","no_B_cell",1.05045061144793,-0.0657962809016727,0.280519549354791,-0.234551499362549,0.814556857282618,0.998450298762319
"578","f__Bifidobacteriaceae","no_B_cell",75.9218673455144,0.21656938684941,0.315948589746356,0.685457678488997,0.493055157964684,0.998450298762319
"579","f__Coriobacteriaceae","no_B_cell",130.123429075146,0.451704513802503,0.300095059849959,1.50520476421153,0.132271440690658,0.747333639902217
"580","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__","no_B_cell",296.437311964641,1.3467168020543,0.43106277597396,3.12417790891704,0.0017830261288378,0.0194453267297097
"581","f__[Barnesiellaceae]","no_B_cell",1.01206237127567,0.0446612092021865,0.275310786399141,0.162221065822817,0.87113177138613,0.998450298762319
"582","f__[Odoribacteraceae]","no_B_cell",177.619649274109,-0.0276577194051686,0.371544737236315,-0.0744398093508113,0.94066043337439,0.998450298762319
"583","f__[Paraprevotellaceae]","no_B_cell",1.01204099041054,-0.00794134856860715,0.279603171068941,-0.0284022121002665,0.977341359913474,0.998450298762319
"584","f__Bacteroidaceae","no_B_cell",2019.23538156489,1.02024848295018,0.264746598138129,3.85367929229398,0.00011635598641319,0.00213300736254731
"585","f__Porphyromonadaceae","no_B_cell",751.869130280945,0.633935454763856,0.319917926900334,1.98155652265573,0.0475288973248114,0.335672837356481
"586","f__Prevotellaceae","no_B_cell",956.847718195031,-5.94535880743647,0.531644815156871,-11.1829526743004,4.94179274423319e-29,5.58422580098351e-27
"587","f__Rikenellaceae","no_B_cell",874.300631983125,1.02065666165215,0.267525578657044,3.81517411073648,0.000136086946729377,0.00213300736254731
"588","f__S24-7","no_B_cell",5511.7016348627,0.403783406197479,0.274817805811948,1.46927672682817,0.14175774664049,0.762791684303588
"589","f__Cytophagaceae","no_B_cell",1.01207328955404,-0.00794203593880159,0.279603256920361,-0.0284046617563676,0.977339406158952,0.998450298762319
"590","f__[Weeksellaceae]","no_B_cell",5.07704022659936,-0.0130973478420613,0.125847775397952,-0.104072938918827,0.917111465832666,0.998450298762319
"591","f__Flavobacteriaceae","no_B_cell",2.01932206332487,-0.00424765340888804,0.198215845166958,-0.0214294341873134,0.982903093867272,0.998450298762319
"592","f__Sphingobacteriaceae","no_B_cell",3.05299739020836,-0.0165251547031401,0.162115528274328,-0.101934434529779,0.918808717506099,0.998450298762319
"593","f__Chlamydiaceae","no_B_cell",1.02648111379752,-0.029911352669616,0.27949265667532,-0.10702017371556,0.91477297535684,0.998450298762319
"594","f__Caldilineaceae","no_B_cell",1.01445150542142,-0.0116264119183772,0.279591275865789,-0.041583600498172,0.96683064683982,0.998450298762319
"595","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__MLE1-12_f__","no_B_cell",1.02646738544257,-0.0299109954510835,0.279627346555248,-0.106967347148122,0.914814884291846,0.998450298762319
"596","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f__","no_B_cell",25.9468573632069,0.616092924720361,0.198968272629917,3.09643802289172,0.0019586080103566,0.0194453267297097
"597","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__CAB-I_f__","no_B_cell",2.01446636380009,-0.00054316538151457,0.198229649037686,-0.00274008143661348,0.997813734062148,0.998450298762319
"598","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Stramenopiles_f__","no_B_cell",1.01204504333597,0.0956705276260606,0.271246883820555,0.352706457963779,0.724308517383721,0.998450298762319
"599","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Streptophyta_f__","no_B_cell",5.13005622148551,-0.0185413124667842,0.12540619627031,-0.147850050621254,0.882461108675922,0.998450298762319
"600","f__Synechococcaceae","no_B_cell",1.00965388559762,-0.00424734536043772,0.279621039728412,-0.0151896486922552,0.987880879857751,0.998450298762319
"601","f__Deferribacteraceae","no_B_cell",493.230404318667,-1.05642787549292,0.415677924636227,-2.54145773177018,0.0110391292947388,0.0831614406870324
"602","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__","no_B_cell",2.0313218883126,-0.0134654857237718,0.198192070464897,-0.0679415967156803,0.945832125844484,0.998450298762319
"603","f__Bacillaceae","no_B_cell",31.7704844567623,-0.0432259152412047,0.0751461299986859,-0.575224768620295,0.565139293571832,0.998450298762319
"604","f__Paenibacillaceae","no_B_cell",4.08912570313408,-0.0235380061479672,0.140668493017845,-0.167329624729692,0.867110695571471,0.998450298762319
"605","f__Planococcaceae","no_B_cell",19.8539072762356,-0.0575415782749354,0.0722348545075011,-0.796590214893561,0.425689062176846,0.998450298762319
"606","f__Staphylococcaceae","no_B_cell",26.6887740512507,-0.071596781055714,0.0771695061093806,-0.927785917849885,0.353518630196644,0.998450298762319
"607","k__Bacteria_p__Firmicutes_c__Bacilli_o__Gemellales_f__","no_B_cell",1.00964573375971,-0.00424717311023439,0.279621018332521,-0.0151890338414536,0.987881370381124,0.998450298762319
"608","f__Gemellaceae","no_B_cell",1.0288983145377,-0.0335409423892982,0.279452351201049,-0.120023833204994,0.904464268264068,0.998450298762319
"609","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__","no_B_cell",4.11567428607975,-0.0202509141175073,0.13992713116783,-0.14472471456031,0.884928225193319,0.998450298762319
"610","f__Aerococcaceae","no_B_cell",7.83272869792297,0.0828047459273853,0.186730692066984,0.443444754639915,0.657444070436015,0.998450298762319
"611","f__Carnobacteriaceae","no_B_cell",2.02409187458289,-0.00794142638041522,0.198198774768392,-0.0400679892683257,0.968038922161304,0.998450298762319
"612","f__Enterococcaceae","no_B_cell",15.8603890190594,-0.133716801003725,0.121317486137739,-1.10220550442257,0.270372339504634,0.998450298762319
"613","f__Lactobacillaceae","no_B_cell",1034.25057714985,-0.169348709243464,0.337126297025308,-0.502330167470593,0.615435292021582,0.998450298762319
"614","f__Leuconostocaceae","no_B_cell",7.15456371667809,-0.260833503058321,0.169600778854142,-1.53792632805442,0.124066629073698,0.737869951859364
"615","f__Streptococcaceae","no_B_cell",23.6480315226406,0.0356154470629847,0.0850385817250622,0.418815158255259,0.675351225819345,0.998450298762319
"616","f__Turicibacteraceae","no_B_cell",23.8088201393252,-0.657609585813623,0.485985039733015,-1.35314779684349,0.176008418628745,0.828706304377008
"617","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__","no_B_cell",6075.02924799367,-0.187932805872128,0.197633403118487,-0.950916205999128,0.341646914362327,0.998450298762319
"618","f__[Mogibacteriaceae]","no_B_cell",27.6212362082808,0.154442214379169,0.144627659201482,1.06786084509612,0.285583286907507,0.998450298762319
"619","f__[Tissierellaceae]","no_B_cell",2.08651085651672,-0.0551204269445912,0.200391047630988,-0.275064318472416,0.783266824287797,0.998450298762319
"620","f__Christensenellaceae","no_B_cell",10.3247229164864,-0.526181318549122,0.19742077280473,-2.66527838521618,0.0076924614394068,0.0620891530466406
"621","f__Clostridiaceae","no_B_cell",108.743756898878,1.16667831673727,0.209507513577556,5.56867053030719,2.56690329446176e-08,5.80120144548359e-07
"622","f__Dehalobacteriaceae","no_B_cell",69.9450712004142,-0.149749245585827,0.233203244543894,-0.642140489420338,0.520781968512842,0.998450298762319
"623","f__Eubacteriaceae","no_B_cell",3.17095580338988,-0.0752218201483918,0.161950244763826,-0.464474877812558,0.642307554376317,0.998450298762319
"624","f__Lachnospiraceae","no_B_cell",2700.7772394951,-0.178758348368696,0.175416159663397,-1.01905291229561,0.308177847215792,0.998450298762319
"625","f__Peptococcaceae","no_B_cell",20.7089323191261,-0.406466217065084,0.372113041846363,-1.0923191916313,0.274692827691404,0.998450298762319
"626","f__Peptostreptococcaceae","no_B_cell",172.256137140824,1.09433911982205,0.357456936815411,3.06145721935496,0.0022026246527023,0.0194453267297097
"627","f__Ruminococcaceae","no_B_cell",2553.47962075832,0.0158614997032092,0.189864896913337,0.0835409807767105,0.933421393310895,0.998450298762319
"628","f__Veillonellaceae","no_B_cell",7.07472151793664,-0.00583164466464287,0.106492758054913,-0.0547609506144612,0.956328910591661,0.998450298762319
"629","k__Bacteria_p__Firmicutes_c__Clostridia_o__SHA-98_f__","no_B_cell",1.02648420241569,-0.0299113970266716,0.279583181051532,-0.106985681020485,0.914800339442156,0.998450298762319
"630","f__Caldicellulosiruptoraceae","no_B_cell",3.10355088708779,-0.0242845698750298,0.161293777653585,-0.150561107987603,0.880321942904996,0.998450298762319
"631","f__Erysipelotrichaceae","no_B_cell",2629.84421182948,0.39008825590801,0.376340732344951,1.03652945956022,0.29995520307227,0.998450298762319
"632","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o___f__","no_B_cell",1.16127207034202,-0.168180734254345,0.274953535358671,-0.611669655510909,0.540756342295764,0.998450298762319
"633","f__Caulobacteraceae","no_B_cell",9.99804666110668,-0.0830580056800706,0.170867985299189,-0.486094604174308,0.626900092426731,0.998450298762319
"634","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Ellin329_f__","no_B_cell",1.02644504662448,-0.0299104757807347,0.27962727415642,-0.106965516403823,0.914816336681655,0.998450298762319
"635","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Kiloniellales_f__","no_B_cell",1.00723318190005,-0.000543143866985883,0.279644761683593,-0.00194226369096242,0.998450298762319,0.998450298762319
"636","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f__","no_B_cell",2.05542010747325,-0.0317277086876645,0.198163232939293,-0.160108957736798,0.872795244954902,0.998450298762319
"637","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__","no_B_cell",2.10363679354031,-0.0151203012663103,0.19511036203217,-0.0774961468413311,0.938228856432582,0.998450298762319
"638","f__Bradyrhizobiaceae","no_B_cell",4.07703799259435,0.0206163739322813,0.13892685359189,0.148397328516802,0.882029208265344,0.998450298762319
"639","f__Brucellaceae","no_B_cell",3.04101350222875,-0.0103997822543549,0.162076035308208,-0.0641660701693395,0.948837993780779,0.998450298762319
"640","f__Hyphomicrobiaceae","no_B_cell",2.02649690300239,-0.00978505680222763,0.198218138907099,-0.0493650927012975,0.960628346218494,0.998450298762319
"641","f__Methylobacteriaceae","no_B_cell",4.10111641773743,0.184747915296039,0.132225220945211,1.39722145272566,0.162346987499886,0.797617808151615
"642","f__Rhizobiaceae","no_B_cell",3.0674617940953,-0.0238423681265823,0.162238639632965,-0.146958629464111,0.88316467460656,0.998450298762319
"643","f__Acetobacteraceae","no_B_cell",2.07701734740783,-0.0479667087315933,0.198497708007909,-0.241648678027467,0.80905240002005,0.998450298762319
"644","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rickettsiales_f__","no_B_cell",1.00723318190005,-0.000543143866985883,0.279644761683593,-0.00194226369096242,0.998450298762319,0.998450298762319
"645","f__mitochondria","no_B_cell",2.20701096966547,-0.141745500906554,0.198686773435611,-0.713411861572607,0.475590935305541,0.998450298762319
"646","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__","no_B_cell",2.03372086976979,0.0111959955817276,0.19663933467922,0.0569367039407031,0.954595616206727,0.998450298762319
"647","f__Sphingomonadaceae","no_B_cell",27.2121688340789,-0.0955802461234946,0.140232398542144,-0.681584620366952,0.495501642574146,0.998450298762319
"648","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__","no_B_cell",2.03128969534736,-0.0134650153763866,0.198191983735339,-0.0679392532564154,0.945833991343997,0.998450298762319
"649","f__Alcaligenaceae","no_B_cell",182.850538655683,1.31624130210133,0.391826132315138,3.35924838479814,0.000781547864953432,0.00981276763774865
"650","f__Burkholderiaceae","no_B_cell",3.09636921431003,-0.0383661546041549,0.162160399220932,-0.236593858848878,0.812971884888731,0.998450298762319
"651","f__Comamonadaceae","no_B_cell",24.0169216062543,-0.117906659046428,0.10688743008362,-1.10309190663662,0.269987255161141,0.998450298762319
"652","f__Oxalobacteraceae","no_B_cell",8.34680030173299,-0.0551268641866463,0.0997924527766198,-0.552415164201293,0.580663943473878,0.998450298762319
"653","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Ellin6067_f__","no_B_cell",1.04325542825836,-0.0551246403273757,0.280071730685737,-0.196823293062841,0.843965822424586,0.998450298762319
"654","f__Neisseriaceae","no_B_cell",2.01687462943252,-0.00239631791537154,0.198221140818248,-0.0120891137316617,0.990354517742809,0.998450298762319
"655","f__Rhodocyclaceae","no_B_cell",9.06230637305572,-0.0791993704878187,0.106789159379382,-0.741642419025444,0.458304015487989,0.998450298762319
"656","f__Desulfovibrionaceae","no_B_cell",2667.45578738381,-1.12459757470928,0.367899281226236,-3.05680829535984,0.00223707298660377,0.0194453267297097
"657","k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__GMD14H09_f__","no_B_cell",1.02409354229259,-0.0262732538729414,0.279569386189066,-0.0939775782716549,0.925126967843569,0.998450298762319
"658","f__Helicobacteraceae","no_B_cell",1463.17781530282,0.0486826660436204,0.36725256069683,0.132559092171472,0.894542086542802,0.998450298762319
"659","f__Succinivibrionaceae","no_B_cell",1.01204099041054,-0.00794134856860715,0.279603171068941,-0.0284022121002665,0.977341359913474,0.998450298762319
"660","f__Enterobacteriaceae","no_B_cell",944.67495857002,-2.59071137977383,0.432090813853685,-5.99575667130731,2.02540108294734e-09,6.67889076256838e-08
"661","f__Legionellaceae","no_B_cell",3.07235227449713,-0.0262741824589977,0.162503483475842,-0.161683810691379,0.87155485398378,0.998450298762319
"662","f__Endozoicimonaceae","no_B_cell",4.04830141246968,-0.00794248100479787,0.140526363584591,-0.0565195085263615,0.95492795480804,0.998450298762319
"663","f__Pasteurellaceae","no_B_cell",4.23637492592514,0.0622460103528337,0.134952185528596,0.461244922481406,0.644622895360287,0.998450298762319
"664","f__Moraxellaceae","no_B_cell",13.3514099744952,0.0881143687211513,0.0759668419742502,1.1599056434519,0.246087224792106,0.998450298762319
"665","f__Pseudomonadaceae","no_B_cell",32.2712262623688,-0.00755704699967104,0.101525467207302,-0.0744349886540342,0.940664269092471,0.998450298762319
"666","f__Xanthomonadaceae","no_B_cell",10.7512593123121,-0.0856212270146709,0.0905687024281621,-0.945373232906638,0.344468362648066,0.998450298762319
"667","f__Brachyspiraceae","no_B_cell",2.15168365097877,-0.102546906176125,0.19813279650057,-0.517566541164881,0.604760731350849,0.998450298762319
"668","f__Anaeroplasmataceae","no_B_cell",18.1746083359912,2.33386669443628,0.390894887898924,5.97057359071874,2.36420911949323e-09,6.67889076256838e-08
"669","f__Mycoplasmataceae","no_B_cell",4.09746506631299,-0.382091246948749,0.248315747413932,-1.53873143740586,0.123869874149038,0.737869951859364
"670","k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f__","no_B_cell",59.3228278487525,-0.933804988488285,0.246425315484896,-3.78940364406481,0.000151009370799809,0.00213300736254731
"671","f__F16","no_B_cell",6.56739185005594,0.198981519228678,0.202518976556395,0.982532711808707,0.325837475611617,0.998450298762319
"672","f__Verrucomicrobiaceae","no_B_cell",133.591372554316,-3.90836099487905,0.487599532445383,-8.01551423824804,1.0967715960951e-15,6.19675951793733e-14
"673","f__Micrococcaceae","no_T_cell",8.10843523627873,-0.0102393914302668,0.146007050690145,-0.0701294312971004,0.944090641577119,0.973035418590256
"674","f__Bifidobacteriaceae","no_T_cell",75.9218673455144,0.694076255746702,0.461029168620539,1.50549315095067,0.132197336407484,0.297444006916839
"675","f__Coriobacteriaceae","no_T_cell",130.123429075146,1.10704080331373,0.436627629343384,2.53543461044492,0.0112307893564002,0.056153946782001
"676","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__","no_T_cell",296.437311964641,-0.330647838379998,0.637634821901301,-0.518553609406198,0.604072066534611,0.7766640855445
"677","f__[Odoribacteraceae]","no_T_cell",177.619649274109,0.142446123579573,0.543754686748263,0.261967624465773,0.793346402672366,0.892514703006412
"678","f__Bacteroidaceae","no_T_cell",2019.23538156489,0.448994296189675,0.393634381193675,1.14063790573406,0.254020636285287,0.408247451172782
"679","f__Porphyromonadaceae","no_T_cell",751.869130280945,-0.985850464961277,0.468958132101168,-2.10221424361311,0.035534512646914,0.106603537940742
"680","f__Prevotellaceae","no_T_cell",956.847718195031,-5.88301742449901,0.793714699942178,-7.412005125932,1.244039480343e-13,5.5981776615435e-12
"681","f__Rikenellaceae","no_T_cell",874.300631983125,-0.152670949910952,0.398259172565405,-0.383345721650338,0.70146344273626,0.860855095503932
"682","f__S24-7","no_T_cell",5511.7016348627,-0.713555383038211,0.402143252752645,-1.77438108970863,0.0760001356494307,0.190000339123577
"683","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f__","no_T_cell",24.1797549855028,-0.5528586308306,0.270754575875502,-2.04191795851611,0.0411596700706624,0.115761572073738
"684","f__Deferribacteraceae","no_T_cell",493.230404318667,-0.823196652603909,0.610233822763567,-1.34898562140639,0.177341584537421,0.321456770170009
"685","f__Bacillaceae","no_T_cell",31.7704844567623,0.110616379098495,0.107659823450314,1.02746201464416,0.30420296307859,0.456304444617885
"686","f__Planococcaceae","no_T_cell",19.8539072762356,-0.0557078388897096,0.105876090955512,-0.52616070717153,0.598776552139619,0.7766640855445
"687","f__Staphylococcaceae","no_T_cell",26.6887740512507,-0.157741554765579,0.114649185790354,-1.37586284349217,0.168864100708065,0.321456770170009
"688","f__Aerococcaceae","no_T_cell",7.83272869792297,-0.38579509781616,0.285702417241396,-1.3503389349702,0.176907288709405,0.321456770170009
"689","f__Enterococcaceae","no_T_cell",15.8603890190594,-0.0208861238603378,0.175706489590958,-0.11886939354921,0.905378830211461,0.970048746655136
"690","f__Lactobacillaceae","no_T_cell",1034.25057714985,0.662662950836848,0.492642946437753,1.34511811369368,0.178587094538894,0.321456770170009
"691","f__Streptococcaceae","no_T_cell",23.6480315226406,0.278319318407102,0.119776981705233,2.32364611668072,0.0201444686006595,0.0824091897299707
"692","f__Turicibacteraceae","no_T_cell",16.0972686509533,-2.93201572092906,0.699690802313935,-4.19044485254435,2.78408077090891e-05,0.000417612115636337
"693","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__","no_T_cell",6075.02924799367,-0.422368272246128,0.288976369574752,-1.46160142044718,0.143850464927644,0.308250996273523
"694","f__[Mogibacteriaceae]","no_T_cell",27.6212362082808,0.455656162623831,0.208382041588028,2.18663834537462,0.0287689357544194,0.0995847776114517
"695","f__Christensenellaceae","no_T_cell",10.3247229164864,-0.701437719013011,0.295074155728774,-2.37715742092221,0.0174466406130885,0.0785098827588984
"696","f__Clostridiaceae","no_T_cell",108.743756898878,-0.058784034461264,0.319882143879457,-0.183767789437524,0.854195626059156,0.937531784699074
"697","f__Dehalobacteriaceae","no_T_cell",69.9450712004142,0.101146209496751,0.340932167359169,0.29667546562186,0.766714289765578,0.884670334344898
"698","f__Lachnospiraceae","no_T_cell",2700.7772394951,-0.307976479643002,0.256713194637726,-1.19969088490998,0.230259414389862,0.383765690649769
"699","f__Peptococcaceae","no_T_cell",20.7089323191261,-0.0253670492362821,0.543268176264418,-0.0466934202012516,0.962757574546394,0.973035418590256
"700","f__Peptostreptococcaceae","no_T_cell",172.256137140824,0.830378011161552,0.527132215259397,1.57527464101759,0.11519306478283,0.272825679748807
"701","f__Ruminococcaceae","no_T_cell",2553.47962075832,-0.00939496647300014,0.277945034365049,-0.033801526602058,0.973035418590256,0.973035418590256
"702","f__Erysipelotrichaceae","no_T_cell",2629.84421182948,1.22481559611113,0.548380081477964,2.23351583596923,0.025514947207383,0.0956810520276862
"703","f__Caulobacteraceae","no_T_cell",9.99804666110668,0.141193787236112,0.245440561946041,0.575266720857464,0.565110924867575,0.770605806637602
"704","f__Sphingomonadaceae","no_T_cell",27.2121688340789,-0.206012154305377,0.206430884598376,-0.997971571483532,0.31829314409169,0.462038434971808
"705","f__Alcaligenaceae","no_T_cell",182.850538655683,1.87499264174485,0.572591960018233,3.27457032698318,0.00105822795030245,0.00680289396623007
"706","f__Comamonadaceae","no_T_cell",24.0169216062543,-0.206186477629417,0.157960694412939,-1.30530242599723,0.191789888317945,0.331944037473367
"707","f__Oxalobacteraceae","no_T_cell",8.34680030173299,-0.0533849189139137,0.146239717536185,-0.365050752376517,0.715073521622103,0.860855095503932
"708","f__Rhodocyclaceae","no_T_cell",9.06230637305572,-0.175572225718138,0.160531379224469,-1.09369412115146,0.274089153497732,0.425310755427515
"709","f__Desulfovibrionaceae","no_T_cell",2667.45578738381,-0.189182549543056,0.54177049442238,-0.349193157417621,0.726944302869987,0.860855095503932
"710","f__Helicobacteraceae","no_T_cell",1463.17781530282,1.12712686545858,0.534981393481695,2.10685246102329,0.0351303704461431,0.106603537940742
"711","f__Enterobacteriaceae","no_T_cell",944.67495857002,-2.29943777772232,0.639284980244376,-3.5968900393113,0.000322044541376111,0.00362300109048125
"712","f__Moraxellaceae","no_T_cell",13.3514099744952,0.213868965386237,0.106755546848831,2.00335225380918,0.0451394924756513,0.119486891847312
"713","f__Pseudomonadaceae","no_T_cell",32.2712262623688,-0.39670819858835,0.152604384208786,-2.5995858549227,0.00933363274619287,0.0525016841973349
"714","f__Xanthomonadaceae","no_T_cell",10.7512593123121,-0.0866368665124713,0.132974146497025,-0.651531660813552,0.514703346117924,0.723801580478331
"715","f__Anaeroplasmataceae","no_T_cell",12.5274869319009,-2.01456673826762,0.573165814765877,-3.51480616318773,0.000440075074185924,0.00396067566767332
"716","k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f__","no_T_cell",59.3228278487525,-1.25909097512601,0.363628894288996,-3.46257130525315,0.0005350401230879,0.00401280092315925
"717","f__Verrucomicrobiaceae","no_T_cell",133.591372554316,-3.92477024375479,0.724224482911088,-5.41927307949989,5.98418521208286e-08,1.34644167271864e-06
"718","f__Methanobacteriaceae","lean",1.01445097405393,-0.0120088760645256,0.244295578156032,-0.0491571568964521,0.960794053806639,0.997928784800842
"719","f__Deinococcaceae","lean",2.19251864456246,0.00116290237101221,0.167592007130441,0.00693888921628043,0.994463611853083,0.997928784800842
"720","f__Thermaceae","lean",5.59293393541444,-0.216230332395084,0.163892675568685,-1.31934103610668,0.187055124651018,0.585233849104696
"721","k__Bacteria_p__Acidobacteria_c__DA052_o__Ellin6513_f__","lean",1.01445097405393,-0.0120088760645256,0.244295578156044,-0.0491571568964502,0.960794053806641,0.997928784800842
"722","f__Actinomycetaceae","lean",2.03130565418962,-0.0138958234337659,0.173166958680279,-0.0802452358098058,0.936042213163656,0.997928784800842
"723","f__Brevibacteriaceae","lean",2.101005636894,-0.0675707948919905,0.173700717859861,-0.389006998500176,0.69727096929796,0.997928784800842
"724","f__Cellulomonadaceae","lean",1.03128271199234,-0.0382054196610212,0.244340533609924,-0.156361366231662,0.875748187841956,0.997928784800842
"725","f__Corynebacteriaceae","lean",6.88531899874705,-0.483458826865313,0.189087752098023,-2.55679609864254,0.0105641120375681,0.0542611209202362
"726","f__Dermabacteraceae","lean",1.01445797879732,-0.0120090363374883,0.24429559488628,-0.0491578095916079,0.960793533660088,0.997928784800842
"727","f__Dietziaceae","lean",1.0120439223219,-0.0082272977001023,0.24431364639253,-0.0336751459510526,0.973136198386507,0.997928784800842
"728","f__Geodermatophilaceae","lean",1.00964144753247,-0.00443588352754586,0.244337154309657,-0.0181547646328242,0.985515389275865,0.997928784800842
"729","f__Glycomycetaceae","lean",1.00964521660467,-0.00443596873751389,0.244337163061354,-0.0181551127218417,0.985515111586779,0.997928784800842
"730","f__Microbacteriaceae","lean",3.06499451547541,-0.0232939795900871,0.141662111936553,-0.164433377927613,0.869389989384416,0.997928784800842
"731","f__Micrococcaceae","lean",8.10843523627873,-0.0105920397490744,0.087101277674282,-0.121606020392533,0.903211045296582,0.997928784800842
