"","OTU_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2803","129394","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",59.3082211186978,-1.72897500906968,0.550519753134135,-3.14062301893173,0.00168588886633017,0.00490412361637342
"2804","4414596","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacillales","f__Bacillaceae","g__Geobacillus","s__","T1d",3.44094494916348,-2.38616586258211,0.745109698033029,-3.20243565327523,0.00136270740423983,0.00407538662950228
"2805","175613","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",0.274548210088405,-1.57875478772493,1.82587251277623,-0.864657733044263,0.38722667474392,0.472047755878302
"2806","4466511","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__[Odoribacteraceae]","g__Odoribacter","s__","T1d",74.8395357858991,-0.0645987967520225,0.366022638364738,-0.176488528252317,0.859910160354968,0.889083202951825
"2807","1571092","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",5.48097938923002,-2.00067373355062,0.859775840443022,-2.32697133303923,0.0199667910550441,0.0393192193083944
"2808","168541","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","T1d",1.03063930948455,-2.27707690309345,0.85642310171859,-2.65882237240451,0.00784142925834262,0.0182491444557792
"2809","4449851","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__","s__","T1d",4.15975587142077,-1.52357515944058,1.2378146101672,-1.230858924209,0.218375632667873,0.296731220610273
"2810","4376230","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__","s__","T1d",3.21360270261047,-4.42471140069733,3.28806915564152,-1.34568684271911,0.17840353137323,0.250390921225586
"2811","183545","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","T1d",4.6317531393249,0.611754379791981,0.30666455566167,1.99486497052794,0.0460576089462773,0.0805378954251844
"2812","263327","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","T1d",0.317056203752144,-1.70384820794323,1.79797109621986,-0.947650499791396,0.343307408443126,0.424912474820158
"2813","258849","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","T1d",46.8692180263063,3.22165981463912,0.677822275941531,4.75295653298509,2.00463457145669e-06,1.29592537952756e-05
"2814","259511","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",14.8166457039447,5.20288566477228,0.938919534471301,5.54135415629838,3.00141493722086e-08,3.00141493722086e-07
"2815","279431","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","T1d",1.17348070913025,-2.08699723214694,0.946663152191179,-2.20458272545657,0.0274833890560203,0.0520395532421687
"2816","144196","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",0.519008734604896,-2.20653836594623,1.28490154872756,-1.71728205023285,0.0859276500772579,0.13445891454632
"2817","177590","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",14.0204632359946,0.851259199637992,0.306534138031589,2.77704534021678,0.00548555262585542,0.0135550335156273
"2818","154859","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",1.26787464145588,-3.29264606674247,1.11907433641093,-2.94229432273693,0.00325790122700785,0.00847584059058952
"2819","177269","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","T1d",0.913437604720032,-1.81720976072476,0.786393861314035,-2.31081376663885,0.0208431437756609,0.0407939205395198
"2820","194858","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","T1d",1.06226503537138,-2.69937096888479,0.73685283444311,-3.66337868663406,0.000248910129309601,0.000926177225338051
"2821","835456","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",0.425387771334626,-2.08585302412064,1.55455355352014,-1.34176980870001,0.179670644260377,0.251617532443417
"2822","287507","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","T1d",4.84390114878147,-0.542859373306146,0.364353876738431,-1.48992341776526,0.13624437337464,0.19772426067975
"2823","2286580","k__Bacteria","p__Tenericutes","c__Mollicutes","o__RF39","f__","g__","s__","T1d",0.294931199895465,-1.69187627412434,1.56243458780375,-1.08284614750019,0.278876718399045,0.360567878334119
"2824","130335","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",26.2128647064941,0.98163002446969,0.368898519656159,2.66097577562697,0.00779145624917631,0.0181990218958863
"2825","4464113","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",5.89173697787753,-5.16117443743297,0.821354285590245,-6.28373714970517,3.30529373492581e-10,5.0366380722679e-09
"2826","181419","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",8.10068249127651,0.651325494398538,0.340186310215979,1.91461406540734,0.0555417400301302,0.094038924918739
"2827","193756","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",3.27392412639673,0.852245235090041,0.603103006259937,1.41310062500787,0.157626139503242,0.225683958125447
"2828","1112139","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",4.90915390840474,-5.14929573033154,0.773072571649969,-6.66081803852049,2.72307614725095e-11,4.84102426177947e-10
"2829","262677","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","T1d",3.82006335014375,-2.23720427240042,0.340026527703199,-6.57949921587654,4.72035398963127e-11,8.16493663071355e-10
"2830","259087","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","T1d",0.629268101786129,1.50117507388234,0.752023985770597,1.9961797792182,0.0459143576307222,0.080507366804554
"2831","265912","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",4.30914515039776,0.967271949166493,0.364839729186808,2.65122428229636,0.008020056459147,0.0185972323690365
"2832","98048","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","T1d",10.0801430719437,-0.908322426072642,0.54978934959925,-1.65212808639297,0.0985084424809848,0.150108102828167
"2833","191558","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","T1d",3.50953773970242,0.950760411917845,0.350603846203608,2.7117797543091,0.00669230427873973,0.0160414784209492
"2834","192598","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","T1d",14.8598270206383,-0.574075569341882,0.377108349729726,-1.52230935685546,0.127931584662919,0.188221182032801
"2835","172640","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","T1d",0.519830113937056,-1.68678117336179,1.73438245847756,-0.972554332014202,0.330774849194326,0.412662579891557
"2836","260205","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",2.35197317878717,2.4116343241548,0.951201640156248,2.53535551490288,0.0112333257699668,0.024071830036313
"2837","1058952","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Candidatus Arthromitus","s__","T1d",3.10573305789796,-4.65333221329297,0.832373083288663,-5.59044052086343,2.26494260931398e-08,2.33800527413056e-07
"2838","4440624","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","T1d",5.57424740597174,-0.666367477881923,0.438197220462487,-1.52070220157631,0.128334585991465,0.188381043657196
"2839","4460604","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",1.05820207131489,-2.89402223445752,1.51046447722084,-1.91598165868974,0.0553674303216317,0.0939924546574118
"2840","273586","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",4.69698510099773,1.65576621964473,0.300577021044235,5.50862542283648,3.61646524231819e-08,3.40373199277006e-07
"2841","2497335","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Porphyromonadaceae","g__Parabacteroides","s__distasonis","T1d",69.2762406645028,1.67527214873368,0.394766741924542,4.24370133250461,2.19862933160153e-05,0.000109079284668603
"2842","1678333","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Coprococcus","s__","T1d",1.73429315025093,3.59284557390106,0.766421070786486,4.68782202218704,2.76127994485645e-06,1.6830658711506e-05
"2843","176957","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",74.6834148749279,0.994843729487955,0.311856635980593,3.19006753330676,0.00142239550801879,0.00423410755875361
"2844","275470","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",9.56237246410706,1.99323740311957,0.671209299682304,2.96962125534168,0.00298167113183093,0.0078854112577347
"2845","179703","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",6.0967476969639,1.11268973931041,0.326379230292543,3.40919285309017,0.000651554015779208,0.00218321764449577
"2846","230268","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","T1d",32.2795412660851,0.345343911709023,0.325619073060568,1.06057642282148,0.288882442065929,0.370510546938266
"2847","265793","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","T1d",7.64940605387433,-0.40615218518359,0.700104095056683,-0.58013113771418,0.561826187146236,0.637533262009914
"2848","191811","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",13.7830733369809,0.867087680888566,0.415301203933515,2.08785255779653,0.0368111368491349,0.0671200216052602
"2849","164788","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",0.694719628735103,-1.02297480496762,0.850659632031088,-1.20256653360299,0.229144104836246,0.308092914065541
"2850","174770","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",130.267863602799,0.691601158432139,0.219914653210654,3.14486164671192,0.0016616539245688,0.00485597493937914
"2851","1113282","k__Bacteria","p__Tenericutes","c__Mollicutes","o__RF39","f__","g__","s__","T1d",1.864192579655,1.43847048042216,0.475836624071966,3.02303439384818,0.00250253799222944,0.0069334385931898
"2852","272953","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","T1d",5.02514627301613,0.861509368166258,0.299419075806099,2.87726947872941,0.00401132874505857,0.0101072850269192
"2853","176886","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","T1d",0.672669448607462,-2.63120689965816,1.46442472751551,-1.79675120900353,0.0723751252977636,0.117862799467096
"2854","164237","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","T1d",3.87286866381952,-2.24983221761229,0.770853136384406,-2.9186262744741,0.00351577448023387,0.00900675336929429
"2855","4385479","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__Proteus","s__","T1d",1.04123229360971,0.220689718244604,0.961509237110307,0.229524282998943,0.818461449232765,0.858112296168273
"2856","549756","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lactobacillus","s__","T1d",2.05343362702972,-2.10935725305862,0.746887972810462,-2.82419496610894,0.00473995421987054,0.011803777045592
"2857","1111033","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","T1d",12.1763415481031,-5.59953601316449,0.633547104234938,-8.83838940425181,9.71083003931062e-19,5.64993747741709e-17
"2858","163153","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","T1d",91.5874469447581,1.24016902576191,0.303240749070427,4.08971759093593,4.31898732581666e-05,0.000198859848095156
"2859","175998","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","T1d",4.91263269026237,-2.55978462371885,0.47092156012586,-5.43569214166945,5.45841289281671e-08,4.92025950901788e-07
"2860","164308","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",0.728859292489222,0.562804327849952,0.563713969625788,0.998386341611439,0.318092054107425,0.401525406312153
"2861","375106","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","T1d",15.852696733931,0.0664970190694224,0.308581067964229,0.21549286710334,0.829383072666394,0.864503528512202
"2862","259504","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","T1d",0.766161684294534,-0.0371326087312793,1.07887554600996,-0.0344178796790864,0.972543925995947,0.975592653036686
"2863","262095","k__Bacteria","p__Firmicutes","c__Erysipelotrichi","o__Erysipelotrichales","f__Erysipelotrichaceae","g__","s__","T1d",64.7374460207241,-0.2375610158511,0.435077066692156,-0.54602054219325,0.585051816731862,0.658054767501567
"2864","318503","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",9.30462283999253,1.42312311707011,0.42147013909802,3.3765692632833,0.000733958899755512,0.00238443500428187
"2865","174004","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","T1d",32.4232467103473,-2.93353193668869,0.392946114131502,-7.46548147746022,8.29955662054922e-14,2.1246864948606e-12
"2866","337784","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__[Mogibacteriaceae]","g__","s__","T1d",1.45698627697652,0.337914826863015,0.336473762465491,1.00428284329502,0.31524230086687,0.399514995158013
"2867","350224","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__flavefaciens","T1d",5.62328567589941,-5.18832968201306,1.0114931788752,-5.12937683651271,2.90702892726512e-07,2.18882178052903e-06
"2868","461524","k__Bacteria","p__Actinobacteria","c__Coriobacteriia","o__Coriobacteriales","f__Coriobacteriaceae","g__","s__","T1d",112.187984010742,-0.340417891096689,0.443679608961983,-0.767260618294177,0.442926578143761,0.524950018540754
"2869","308734","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",1.88709452608885,-2.16772781925551,0.910008764640579,-2.3820955396091,0.0172144306450526,0.0345391503990919
"2870","221429","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","T1d",0.473950569288419,-2.03758256591806,1.64986665234587,-1.23499833336283,0.216831124413029,0.295259403456039
"2871","259870","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",1.35794384215569,-3.15960277326344,0.696004916282277,-4.53962709076901,5.63538051793959e-06,3.30437739301212e-05
"2872","305057","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",0.346623085095167,-1.80775546561128,1.29872993146989,-1.39194102007434,0.163940258870777,0.233159479282883
"2873","182712","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",1.33899152117381,-1.36247886016458,0.454389329439279,-2.99848339714732,0.0027132693932833,0.0074209077423133
"2874","261064","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",0.992259248383561,0.216256765249289,0.498208730738694,0.434068597972269,0.664238627916036,0.732952968734936
"2875","779847","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",0.270452449253947,-1.512620612612,1.37032209737703,-1.10384311506568,0.269661198384609,0.352210544828877
"2876","174824","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",6.85772750977991,-3.38219902161562,0.971671846744153,-3.48080376409853,0.000499911604444537,0.00172942392888921
"2877","4417539","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","T1d",1.5494220279879,-3.55671694909113,1.33654018711607,-2.66113730314812,0.00778771928621617,0.0181990218958863
"2878","4339358","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__","s__","T1d",5.22394627623391,-5.1369119788047,1.01816451855963,-5.0452671303767,4.52888178558392e-07,3.2937322076974e-06
"2879","276837","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","T1d",14.838020043832,-3.4309158858001,0.630684680429725,-5.4399860853801,5.32847328095975e-08,4.87174699973463e-07
